Date,Open,High,Low,Close,Adj Close,Volume
2015-07-16,211.869995,212.300003,211.580002,212.300003,192.202652,106683300
2015-07-17,212.289993,212.550003,211.800003,212.479996,192.365631,89030000
2015-07-20,212.750000,213.179993,212.210007,212.589996,192.465195,70446800
2015-07-21,212.429993,212.740005,211.389999,211.750000,191.704727,77965000
2015-07-22,210.929993,211.770004,210.889999,211.369995,191.360703,88667900
2015-07-23,211.529999,211.649994,209.750000,210.179993,190.283325,90509100
2015-07-24,210.300003,210.369995,207.600006,208.000000,188.309738,117755000
2015-07-27,206.940002,207.550003,206.259995,206.789993,187.214249,132361100
2015-07-28,207.789993,209.500000,206.800003,209.330002,189.513840,123544800
2015-07-29,209.479996,211.039993,209.309998,210.770004,190.817490,105791300
2015-07-30,210.160004,211.020004,209.419998,210.820007,190.862778,91304400
2015-07-31,211.419998,211.449997,210.160004,210.500000,190.573059,103266900
2015-08-03,210.460007,210.529999,208.649994,209.789993,189.930237,113965700
2015-08-04,209.699997,210.250000,208.800003,209.380005,189.559113,81820800
2015-08-05,210.449997,211.309998,209.729996,210.070007,190.183746,85786800
2015-08-06,210.289993,210.419998,207.649994,208.350006,188.626617,116030800
2015-08-07,208.160004,208.339996,206.869995,207.949997,188.264404,117858000
2015-08-10,209.279999,210.669998,209.279999,210.570007,190.636444,80270700
2015-08-11,208.970001,209.470001,207.759995,208.669998,188.916321,126081400
2015-08-12,207.110001,209.139999,205.360001,208.919998,189.142624,172123700
2015-08-13,208.729996,209.550003,208.009995,208.660004,188.907227,89383300
2015-08-14,208.429993,209.509995,208.259995,209.419998,189.595306,72786500
2015-08-17,208.710007,210.589996,208.160004,210.589996,190.654541,79072600
2015-08-18,210.259995,210.679993,209.699997,209.979996,190.102280,71692700
2015-08-19,209.089996,210.009995,207.350006,208.320007,188.599411,172946000
2015-08-20,206.509995,208.289993,203.899994,203.970001,184.661224,194327900
2015-08-21,201.729996,203.940002,197.520004,197.830002,179.102432,346588500
2015-08-24,187.490005,197.479996,182.399994,189.500000,171.561005,507244300
2015-08-25,195.429993,195.449997,186.919998,187.270004,169.542130,369833100
2015-08-26,192.080002,194.789993,188.369995,194.460007,176.051483,339257000
2015-08-27,197.020004,199.419998,195.210007,199.270004,180.406158,274143900
2015-08-28,198.500000,199.839996,197.919998,199.279999,180.415207,160414400
2015-08-31,198.110001,199.130005,197.009995,197.669998,178.957611,163298800
